domain,problem,planner,PlanCost,Runtime_internal_s,Runtime_wall_s,Status
city-car-sequential-agile,instance-5.pddl,fd,120,2.059922,2.484169,SUCCESS
city-car-sequential-agile,instance-6.pddl,fd,164,15.868645,16.421645,SUCCESS
city-car-sequential-agile,instance-7.pddl,fd,,,,TIMEOUT
city-car-sequential-agile,instance-8.pddl,fd,144,194.568091,195.568737,SUCCESS
city-car-sequential-agile,instance-9.pddl,fd,155,43.005435,43.740972,SUCCESS
floor-tile-sequential-agile,instance-1.pddl,fd,60,16.491453,16.681708,SUCCESS
floor-tile-sequential-agile,instance-10.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-11.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-12.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-13.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-14.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-15.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-16.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-17.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-18.pddl,fd,54,8.216267,9.767829,SUCCESS
floor-tile-sequential-agile,instance-19.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-2.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-20.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-3.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-4.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-5.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-6.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-7.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-8.pddl,fd,,,,TIMEOUT
floor-tile-sequential-agile,instance-9.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-1.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-10.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-11.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-12.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-13.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-14.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-15.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-16.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-17.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-18.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-19.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-2.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-20.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-3.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-4.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-5.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-6.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-7.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-8.pddl,fd,,,,TIMEOUT
genome-edit-distances-sequential-agile,instance-9.pddl,fd,,,,TIMEOUT
hiking-sequential-agile,instance-1.pddl,fd,13,0.085751,2.4994,SUCCESS
hiking-sequential-agile,instance-10.pddl,fd,39,1.1805,18.631265,SUCCESS
hiking-sequential-agile,instance-11.pddl,fd,,,,TIMEOUT
hiking-sequential-agile,instance-12.pddl,fd,,,,TIMEOUT
hiking-sequential-agile,instance-13.pddl,fd,,,,TIMEOUT
hiking-sequential-agile,instance-14.pddl,fd,,,,TIMEOUT
hiking-sequential-agile,instance-15.pddl,fd,17,0.682683,17.024821,SUCCESS
hiking-sequential-agile,instance-16.pddl,fd,31,1.712153,32.504949,SUCCESS
hiking-sequential-agile,instance-17.pddl,fd,41,2.918328,51.775426,SUCCESS
hiking-sequential-agile,instance-18.pddl,fd,62,4.823721,77.802073,SUCCESS
hiking-sequential-agile,instance-19.pddl,fd,,,,TIMEOUT
hiking-sequential-agile,instance-2.pddl,fd,25,0.224355,5.50087,SUCCESS
hiking-sequential-agile,instance-20.pddl,fd,,,,TIMEOUT
hiking-sequential-agile,instance-3.pddl,fd,50,3.731358,17.608197,SUCCESS
hiking-sequential-agile,instance-4.pddl,fd,72,22.332943,66.904935,SUCCESS
hiking-sequential-agile,instance-5.pddl,fd,,,,TIMEOUT
hiking-sequential-agile,instance-6.pddl,fd,,,,TIMEOUT
hiking-sequential-agile,instance-7.pddl,fd,,,,TIMEOUT
hiking-sequential-agile,instance-8.pddl,fd,14,0.275022,8.759254,SUCCESS
hiking-sequential-agile,instance-9.pddl,fd,24,0.682725,16.05714,SUCCESS
maintenance-sequential-agile,instance-1.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-10.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-11.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-12.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-13.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-14.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-15.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-16.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-17.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-18.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-19.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-2.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-20.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-3.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-4.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-5.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-6.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-7.pddl,fd,95,57.132745,58.052078,SUCCESS
maintenance-sequential-agile,instance-8.pddl,fd,,,,TIMEOUT
maintenance-sequential-agile,instance-9.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-1.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-10.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-11.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-12.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-13.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-14.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-15.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-16.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-17.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-18.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-19.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-2.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-20.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-3.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-4.pddl,fd,82,95.453022,134.254988,SUCCESS
parking-sequential-agile,instance-5.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-6.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-7.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-8.pddl,fd,,,,TIMEOUT
parking-sequential-agile,instance-9.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-1.pddl,fd,58,39.258714,61.236163,SUCCESS
tetris-sequential-agile,instance-10.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-11.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-12.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-13.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-14.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-15.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-16.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-17.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-18.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-19.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-2.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-20.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-3.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-4.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-5.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-6.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-7.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-8.pddl,fd,,,,TIMEOUT
tetris-sequential-agile,instance-9.pddl,fd,,,,TIMEOUT
thoughtful-sequential-agile,instance-1.pddl,fd,32,0.145522,2.289066,SUCCESS
thoughtful-sequential-agile,instance-10.pddl,fd,118,17.243127,52.841771,SUCCESS
thoughtful-sequential-agile,instance-11.pddl,fd,,,,TIMEOUT
thoughtful-sequential-agile,instance-12.pddl,fd,,,,TIMEOUT
thoughtful-sequential-agile,instance-13.pddl,fd,,,,TIMEOUT
thoughtful-sequential-agile,instance-14.pddl,fd,,,,TIMEOUT
thoughtful-sequential-agile,instance-15.pddl,fd,122,29.823654,101.118563,SUCCESS
thoughtful-sequential-agile,instance-16.pddl,fd,,,,TIMEOUT
thoughtful-sequential-agile,instance-17.pddl,fd,109,36.196535,126.592939,SUCCESS
thoughtful-sequential-agile,instance-18.pddl,fd,,,,TIMEOUT
thoughtful-sequential-agile,instance-19.pddl,fd,,,,TIMEOUT
thoughtful-sequential-agile,instance-2.pddl,fd,27,0.139721,2.628496,SUCCESS
thoughtful-sequential-agile,instance-20.pddl,fd,,,,TIMEOUT
thoughtful-sequential-agile,instance-3.pddl,fd,32,0.146842,3.034927,SUCCESS
thoughtful-sequential-agile,instance-4.pddl,fd,28,0.156479,3.125944,SUCCESS
thoughtful-sequential-agile,instance-5.pddl,fd,35,0.157546,3.001969,SUCCESS
thoughtful-sequential-agile,instance-6.pddl,fd,,,,TIMEOUT
thoughtful-sequential-agile,instance-7.pddl,fd,,,,TIMEOUT
thoughtful-sequential-agile,instance-8.pddl,fd,,,,TIMEOUT
thoughtful-sequential-agile,instance-9.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-1.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-10.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-11.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-12.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-13.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-14.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-15.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-16.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-17.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-18.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-19.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-2.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-20.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-3.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-4.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-5.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-6.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-7.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-8.pddl,fd,,,,TIMEOUT
transport-sequential-agile,instance-9.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-1.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-10.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-11.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-12.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-13.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-14.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-15.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-16.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-17.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-18.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-19.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-2.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-20.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-3.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-4.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-5.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-6.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-7.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-8.pddl,fd,,,,TIMEOUT
visit-all-sequential-agile,instance-9.pddl,fd,,,,TIMEOUT
